"7000203        ","PL  ","D 550\190\400\12              ",10     ,0      ,550    ,400    ,190    ,12     ,75     ,"Y"
"7109222        ","GAB ","PN-22-2 2200/1050/1150/110    ",70     ,0      ,2200   ,1050   ,1150   ,60     ,4300   ,"Y"
"7109222        ","NEM2","PN-22-2 2200/1050/1150/110    ",70     ,0      ,2200   ,1050   ,1150   ,60     ,4300   ,"Y"
"7109223        ","ALL ","PN-223 2240/1120/1028/76      ",50     ,0      ,2240   ,1028   ,1120   ,76     ,4000   ,"Y"
"7109223        ","GAB ","PN-223 2240/1120/1028/76      ",50     ,0      ,2240   ,1028   ,1120   ,76     ,4000   ,"Y"
"7109224        ","ALL ","PN22-4 2240/1120/1300/76      ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"7109224        ","GAB ","PN22-4 2240/1120/1300/76      ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"7109224R       ","ALL ","PN22-4R2240/1120/1300/76 ENBW ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"7109224R       ","DE  ","PN22-4R2240/1120/1300/76 ENBW ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"7109224R       ","GAB ","PN22-4R2240/1120/1300/76 ENBW ",50     ,0      ,2240   ,1300   ,1120   ,76     ,4000   ,"Y"
"711300         ","ALL ","DW700/300/500/35              ",30     ,0      ,700    ,500    ,300    ,35     ,350    ,"Y"
"711300         ","BZ  ","DW700/300/500/35              ",30     ,0      ,700    ,500    ,300    ,35     ,350    ,"Y"
"711300         ","GAB ","DW700/300/500/35              ",30     ,0      ,700    ,500    ,300    ,35     ,350    ,"Y"
"711597         ","PL  ","74x74x50(CM)                  ",20     ,0      ,740    ,500    ,320    ,15     ,200    ,"Y"
"712042RC       ","GAB ","HD2 42/26/18/2.0  RC          ",50     ,0      ,1067   ,660    ,450    ,50     ,1400   ,"Y"
"712042RC       ","NEM2","HD2 42/26/18/2.0  RC          ",50     ,0      ,1067   ,660    ,450    ,50     ,1400   ,"Y"
"712042RC1      ","GAB ","HD2 42/28/20/2.375RC          ",50     ,0      ,1067   ,711    ,508    ,60     ,1600   ,"Y"
"712042RC1      ","NEM2","HD2 42/28/20/2.375RC          ",50     ,0      ,1067   ,711    ,508    ,60     ,1600   ,"Y"
"712045RC       ","GAB ","HD2 45/28/21/2.0  RC (INCH)   ",50     ,0      ,1143   ,711    ,533    ,50     ,1700   ,"Y"
"712045RC       ","NEM2","HD2 45/28/21/2.0  RC (INCH)   ",50     ,0      ,1143   ,711    ,533    ,50     ,1700   ,"Y"
"7120501RC      ","GAB ","HD2 50/32/21/2.0 RC           ",50     ,0      ,1270   ,813    ,533    ,50     ,2000   ,"Y"
"7120501RC      ","NEM2","HD2 50/32/21/2.0 RC           ",50     ,0      ,1270   ,813    ,533    ,50     ,2000   ,"Y"
"7120502        ","ALL ","DW HD2 50/32/24/2.125 (INCH)  ",50     ,0      ,1270   ,813    ,610    ,54     ,2160   ,"Y"
"7120502        ","GAB ","DW HD2 50/32/24/2.125 (INCH)  ",50     ,0      ,1270   ,813    ,610    ,54     ,2160   ,"Y"
"7120502        ","NEM2","DW HD2 50/32/24/2.125 (INCH)  ",50     ,0      ,1270   ,813    ,610    ,54     ,2160   ,"Y"
"712054         ","ALL ","DW HD2 54/32/26/2.125 (INCH)  ",50     ,0      ,1372   ,813    ,660    ,54     ,2950   ,"Y"
"712054         ","GAB ","DW HD2 54/32/26/2.125 (INCH)  ",50     ,0      ,1372   ,813    ,660    ,54     ,2950   ,"Y"
"712054         ","NEM2","DW HD2 54/32/26/2.125 (INCH)  ",50     ,0      ,1372   ,813    ,660    ,54     ,2950   ,"Y"
"712054RC       ","GAB ","HD2 54/32/24/2.25  RC (INCH)  ",50     ,0      ,1372   ,813    ,609    ,57     ,3100   ,"Y"
"712054RC       ","NEM2","HD2 54/32/24/2.25  RC (INCH)  ",50     ,0      ,1372   ,813    ,609    ,57     ,3100   ,"Y"
"712058         ","ALL ","HD2 58/32/28/2.125 WC  INCH)  ",50     ,0      ,1473   ,813    ,711    ,54     ,2950   ,"Y"
"712058         ","GAB ","HD2 58/32/28/2.125 WC  INCH)  ",50     ,0      ,1473   ,813    ,711    ,54     ,2950   ,"Y"
"712058         ","NEM2","HD2 58/32/28/2.125 WC  INCH)  ",50     ,0      ,1473   ,813    ,711    ,54     ,2950   ,"Y"
"712058RC       ","GAB ","DW HD2 58/32/24/2.5 (INCH)    ",50     ,0      ,1473   ,812    ,609    ,54     ,2950   ,"Y"
"712058RC       ","NEM2","DW HD2 58/32/24/2.5 (INCH)    ",50     ,0      ,1473   ,812    ,609    ,54     ,2950   ,"Y"
"712058RC1      ","GAB ","DW HD2 58/25/24/3.0   (INCH)  ",50     ,0      ,1473   ,635    ,609    ,76     ,2950   ,"Y"
"712058RC1      ","NEM2","DW HD2 58/25/24/3.0   (INCH)  ",50     ,0      ,1473   ,635    ,609    ,76     ,2950   ,"Y"
"712060RC       ","GAB ","HD2 60/36/24/2.5 RC  (INCH)   ",50     ,0      ,1524   ,914    ,609    ,63     ,3250   ,"Y"
"712060RC       ","NEM2","HD2 60/36/24/2.5 RC  (INCH)   ",50     ,0      ,1524   ,914    ,609    ,63     ,3250   ,"Y"
"712060RC1      ","GAB ","HD2 60/32/24/2.375 RC         ",50     ,0      ,1524   ,812    ,609    ,60     ,3200   ,"Y"
"712060RC1      ","NEM2","HD2 60/32/24/2.375 RC         ",50     ,0      ,1524   ,812    ,609    ,60     ,3200   ,"Y"
"712060RC2      ","GAB ","HD2 60/30/24/2.75 RC          ",50     ,0      ,1524   ,762    ,609    ,70     ,3300   ,"Y"
"712060RC2      ","NEM2","HD2 60/30/24/2.75 RC          ",50     ,0      ,1524   ,762    ,609    ,70     ,3300   ,"Y"
"712066         ","ALL ","DW HD2 66/32/36/2.75 (INCH)   ",50     ,0      ,1676   ,813    ,914    ,55     ,3175   ,"Y"
"712066         ","GAB ","DW HD2 66/32/36/2.75 (INCH)   ",50     ,0      ,1676   ,813    ,914    ,55     ,3175   ,"Y"
"712066         ","NEM2","DW HD2 66/32/36/2.75 (INCH)   ",50     ,0      ,1676   ,813    ,914    ,55     ,3175   ,"Y"
"712067         ","ALL ","DW HD2 66/36/36/2.75 (INCH)   ",50     ,0      ,1676   ,914    ,914    ,55     ,3630   ,"Y"
"712067         ","GAB ","DW HD2 66/36/36/2.75 (INCH)   ",50     ,0      ,1676   ,914    ,914    ,55     ,3630   ,"Y"
"712067         ","NEM2","DW HD2 66/36/36/2.75 (INCH)   ",50     ,0      ,1676   ,914    ,914    ,55     ,3630   ,"Y"
"712069         ","ALL ","DW HD2 69/39/35/2.75 (INCH)   ",50     ,0      ,1752   ,990    ,890    ,55     ,3175   ,"Y"
"712069         ","GAB ","DW HD2 69/39/35/2.75 (INCH)   ",50     ,0      ,1752   ,990    ,890    ,55     ,3175   ,"Y"
"712069         ","NEM2","DW HD2 69/39/35/2.75 (INCH)   ",50     ,0      ,1752   ,990    ,890    ,55     ,3175   ,"Y"
"712072         ","ALL ","DW HD2 72/36/36/3       (INCH)",50     ,0      ,1829   ,914    ,914    ,76     ,3630   ,"Y"
"712072         ","GAB ","DW HD2 72/36/36/3       (INCH)",50     ,0      ,1829   ,914    ,914    ,76     ,3630   ,"Y"
"712072         ","NEM2","DW HD2 72/36/36/3       (INCH)",50     ,0      ,1829   ,914    ,914    ,76     ,3630   ,"Y"
"712073         ","ALL ","DW HD2 72/48/36/3 (INCH)      ",50     ,0      ,1829   ,1219   ,914    ,56     ,3630   ,"Y"
"712073         ","GAB ","DW HD2 72/48/36/3 (INCH)      ",50     ,0      ,1829   ,1219   ,914    ,56     ,3630   ,"Y"
"712073         ","NEM2","DW HD2 72/48/36/3 (INCH)      ",50     ,0      ,1829   ,1219   ,914    ,56     ,3630   ,"Y"
"712078         ","ALL ","DW HD2 78/48/42/3       INCH  ",50     ,0      ,1981   ,1219   ,1067   ,76     ,4080   ,"Y"
"712078         ","GAB ","DW HD2 78/48/42/3       INCH  ",50     ,0      ,1981   ,1219   ,1067   ,76     ,4080   ,"Y"
"712078         ","NEM2","DW HD2 78/48/42/3       INCH  ",50     ,0      ,1981   ,1219   ,1067   ,76     ,4080   ,"Y"
"712080         ","ALL ","DW HD2 80/39/42/3 INCH        ",50     ,0      ,2032   ,991    ,1067   ,76     ,4100   ,"Y"
"712080         ","GAB ","DW HD2 80/39/42/3 INCH        ",50     ,0      ,2032   ,991    ,1067   ,76     ,4100   ,"Y"
"712080         ","NEM2","DW HD2 80/39/42/3 INCH        ",50     ,0      ,2032   ,991    ,1067   ,76     ,4100   ,"Y"
"7120801        ","ALL ","DW 80/39/30/3 UTILI  (INCH)   ",50     ,0      ,2032   ,991    ,762    ,76     ,4100   ,"Y"
"7120801        ","GAB ","DW 80/39/30/3 UTILI  (INCH)   ",50     ,0      ,2032   ,991    ,762    ,76     ,4100   ,"Y"
"7120801        ","NEM2","DW 80/39/30/3 UTILI  (INCH)   ",50     ,0      ,2032   ,991    ,762    ,76     ,4100   ,"Y"
"7120802        ","ALL ","DW HD2 80/39/35/3 UTIL (INCH) ",50     ,0      ,2032   ,991    ,889    ,76     ,4100   ,"Y"
"7120802        ","GAB ","DW HD2 80/39/35/3 UTIL (INCH) ",50     ,0      ,2032   ,991    ,889    ,76     ,4100   ,"Y"
"7120802        ","NEM2","DW HD2 80/39/35/3 UTIL (INCH) ",50     ,0      ,2032   ,991    ,889    ,76     ,4100   ,"Y"
"712084RC       ","GAB ","HD2 84/48/48/3.0 RC  (INCH)   ",50     ,0      ,2134   ,1219   ,1219   ,76     ,4400   ,"Y"
"712084RC       ","NEM2","HD2 84/48/48/3.0 RC  (INCH)   ",50     ,0      ,2134   ,1219   ,1219   ,76     ,4400   ,"Y"
"7120841        ","ALL ","DW HD2 84/39/30/3.25 UTI(INCH)",50     ,0      ,2134   ,990    ,762    ,82     ,4600   ,"Y"
"7120841        ","IEC ","DW HD2 84/39/30/3.25 UTI(INCH)",50     ,0      ,2134   ,990    ,762    ,82     ,4600   ,"Y"
"7120841        ","NEM2","DW HD2 84/39/30/3.25 UTI(INCH)",50     ,0      ,2134   ,990    ,762    ,82     ,4600   ,"Y"
"712086         ","ALL ","DW HD2 86.5/48/43/3.25 INCH   ",75     ,0      ,2200   ,1220   ,1092   ,82     ,4650   ,"Y"
"712086         ","DE  ","DW HD2 86.5/48/43/3.25 INCH   ",75     ,0      ,2200   ,1220   ,1092   ,82     ,4650   ,"Y"
"712086         ","GAB ","DW HD2 86.5/48/43/3.25 INCH   ",75     ,0      ,2200   ,1220   ,1092   ,82     ,4650   ,"Y"
"712086         ","NEM2","DW HD2 86.5/48/43/3.25 INCH   ",75     ,0      ,2200   ,1220   ,1092   ,82     ,4650   ,"Y"
"712086W        ","DE  ","DW HD2 86.5/48/43/4.00 ENBW   ",75     ,0      ,2200   ,1220   ,1092   ,100    ,4650   ,"Y"
"7120861        ","ALL ","DW HD2 86.5/54/40/3.25 INCH   ",75     ,0      ,2200   ,1371   ,1016   ,82     ,4700   ,"Y"
"7120861        ","DE  ","DW HD2 86.5/54/40/3.25 INCH   ",75     ,0      ,2200   ,1371   ,1016   ,82     ,4700   ,"Y"
"7120861        ","GAB ","DW HD2 86.5/54/40/3.25 INCH   ",75     ,0      ,2200   ,1371   ,1016   ,82     ,4700   ,"Y"
"7120861        ","NEM2","DW HD2 86.5/54/40/3.25 INCH   ",75     ,0      ,2200   ,1371   ,1016   ,82     ,4700   ,"Y"
"7120863        ","DE  ","DW HD2 86/59/63/3.25 (inch)   ",75     ,0      ,2200   ,1498   ,1600   ,52     ,4650   ,"Y"
"7120863        ","NEM2","DW HD2 86/59/63/3.25 (inch)   ",75     ,0      ,2200   ,1498   ,1600   ,52     ,4650   ,"Y"
"7120972H       ","ALL ","HD2 97/69/48/3.55             ",80     ,0      ,2465   ,1752   ,1220   ,90     ,8000   ,"Y"
"7120972H       ","GAB ","HD2 97/69/48/3.55             ",80     ,0      ,2465   ,1752   ,1220   ,90     ,8000   ,"Y"
"7120972H       ","IEC ","HD2 97/69/48/3.55             ",80     ,0      ,2465   ,1752   ,1220   ,90     ,8000   ,"Y"
"7120972H       ","NEM2","HD2 97/69/48/3.55             ",80     ,0      ,2465   ,1752   ,1220   ,90     ,8000   ,"Y"
"7120972HB      ","ALL ","HD2 97/69/42/3.55 8ton  246 WD",80     ,0      ,2465   ,1752   ,1066   ,90     ,8000   ,"Y"
"7120972HB      ","DE  ","HD2 97/69/42/3.55 8ton  246 WD",80     ,0      ,2465   ,1752   ,1066   ,90     ,8000   ,"Y"
"7120972HB      ","GAB ","HD2 97/69/42/3.55 8ton  246 WD",80     ,0      ,2465   ,1752   ,1066   ,90     ,8000   ,"Y"
"7120972L       ","ALL ","HD2 97/57.5/51/3.25           ",60     ,0      ,2465   ,1460   ,1295   ,82     ,5000   ,"Y"
"7120972L       ","DE  ","HD2 97/57.5/51/3.25           ",60     ,0      ,2465   ,1460   ,1295   ,82     ,5000   ,"Y"
"7120972L       ","NEM2","HD2 97/57.5/51/3.25           ",60     ,0      ,2465   ,1460   ,1295   ,82     ,5000   ,"Y"
"7120972N       ","ALL ","HD2 97/69/48/3.25             ",80     ,0      ,2465   ,1752   ,1219   ,82     ,6500   ,"Y"
"7120972N       ","DE  ","HD2 97/69/48/3.25             ",80     ,0      ,2465   ,1752   ,1219   ,82     ,6500   ,"Y"
"7120972N       ","GAB ","HD2 97/69/48/3.25             ",80     ,0      ,2465   ,1752   ,1219   ,82     ,6500   ,"Y"
"7120972N       ","IEC ","HD2 97/69/48/3.25             ",80     ,0      ,2465   ,1752   ,1219   ,82     ,6500   ,"Y"
"7120972N       ","NEM2","HD2 97/69/48/3.25             ",80     ,0      ,2465   ,1752   ,1219   ,82     ,6500   ,"Y"
"7120973        ","ALL ","HD2 97/69/67/2.5              ",80     ,0      ,2464   ,1752   ,1701   ,64     ,3500   ,"Y"
"7120973        ","GAB ","HD2 97/69/67/2.5              ",80     ,0      ,2464   ,1752   ,1701   ,64     ,3500   ,"Y"
"7120973        ","NEM2","HD2 97/69/67/2.5              ",80     ,0      ,2464   ,1752   ,1701   ,64     ,3500   ,"Y"
"7121141        ","ALL ","HD2 114/63/83/3.25            ",50     ,0      ,2895   ,1600   ,2108   ,82     ,5500   ,"Y"
"7121141        ","GAB ","HD2 114/63/83/3.25            ",50     ,0      ,2895   ,1600   ,2108   ,82     ,5500   ,"Y"
"7121141        ","NEM2","HD2 114/63/83/3.25            ",50     ,0      ,2895   ,1600   ,2108   ,82     ,5500   ,"Y"
"7121142        ","ALL ","HD2 114/73/83/3.25            ",50     ,0      ,2895   ,1854   ,2108   ,81     ,5500   ,"Y"
"7121142        ","GAB ","HD2 114/73/83/3.25            ",50     ,0      ,2895   ,1854   ,2108   ,81     ,5500   ,"Y"
"7121142        ","NEM2","HD2 114/73/83/3.25            ",50     ,0      ,2895   ,1854   ,2108   ,81     ,5500   ,"Y"
